class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name,pc1,pc2,pc3,pc4,pc5,log_mass,log_BMR,inv_kT
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,320.9999997007472,0.3209999997007472,0.1584907861111111,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.49349496799999965,-0.7999959804961616,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,331.00000017093726,0.3310000001709373,0.1737228831111111,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.48017200599999993,-0.7601429716834207,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,331.00000017093726,0.3310000001709373,0.3307168960555555,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.48017200599999993,-0.48054361676985397,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,359.00000034857334,0.3590000003485733,0.2777427882777777,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.4449055509999999,-0.5563572089013266,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,375.0000002351069,0.3750000002351069,0.1064264053888888,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.4259687319999995,-0.9729506061392273,40.274047981413375
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,381.00000028457447,0.3810000002845745,0.1792278982777778,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.4190750239999998,-0.7465943879492152,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,399.0000002877943,0.3990000002877943,0.1209937018888889,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.39902710399999997,-0.9172372355190013,40.274047981413375
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,404.9999997998117,0.4049999997998117,0.4314205738333334,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.39254497699999974,-0.3650991478537015,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,437.0000000297628,0.4370000000297628,0.3261954746666667,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.3595185629999996,-0.4865220682526036,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,577.9999994403206,0.5779999994403207,0.2763937485555555,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.23807216199999975,-0.5584717840132132,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,596.0000003564843,0.5960000003564843,0.3359769846666667,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.2247537399999999,-0.47369047193936753,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,615.0000003180301,0.61500000031803,0.1458479122777777,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.21112488400000004,-0.8360997831533571,40.274047981413375
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,629.9999993420219,0.6299999993420219,0.5045486353888888,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.20065945099999966,-0.29709696408917674,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,786.9999993493273,0.7869999993493273,0.1988764481666667,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.1040252679999997,-0.7014166449141749,40.274047981413375
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,863.0000005659168,0.8630000005659169,0.3321553533888888,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.06398920399999948,-0.4786587435881759,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,946.9999999928632,0.9469999999928632,0.64061115,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,-0.02365002099999951,-0.19340550660049624,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,1251.000000883115,1.251000000883115,0.4814905528333333,W,20.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,0.09725731000000028,-0.31741222960404286,39.5871292029482
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,1372.9999992515118,1.3729999992515118,0.7739872483333334,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,0.13767053700000034,-0.11126619438698857,38.92324979320565
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,1758.0000010615624,1.7580000010615624,0.3964077443333333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,0.24501887100000036,-0.4018578696045749,40.274047981413375
Teleostei,Perciformes,Haemulidae,Pomadasys,commersonnii,2627.000001294042,2.627000001294042,0.4595871238888889,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomadasys commersonnii,-4787.355476805344,-1628.0238829484106,32.47011504609951,-1.8874344255119289,-0.0029329313331031,0.4194600730000007,-0.3376321473082481,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.3200326568888889,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.49480570298322685,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.3284767902777777,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.483495311676175,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.3605644973333333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.44301703793333774,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.3858968976111112,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.41352871289217186,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.4585164450555555,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.3386450833989675,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.5243806857777777,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.2803533128145389,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,217.2000000416055,0.2172000000416055,0.5826452066666666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6631401789999999,-0.23459582206981827,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.2921623512777778,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.5343757489963725,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.3236529041111111,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.4899204917396029,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.3411476557222222,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.4670576087323119,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.3682645206666666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.43384011992028704,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.3875087473888888,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.41171848954516094,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.4085024492777778,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.38880533520345145,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.4881035689444444,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.31148801683187904,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.5554583625,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.25534849048409886,40.274047981413375
Teleostei,Perciformes,Pomatomidae,Pomatomus,saltatrix,224.9999999423053,0.2249999999423053,0.6315605316666666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Pomatomus saltatrix,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-0.6478174819999997,-0.19958501833277592,40.274047981413375
Teleostei,Atheriniformes,Melanotaeniidae,Rhadinocentrus,ornatus,0.6282781250260999,0.0006282781250261,0.0003080379444444,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhadinocentrus ornatus,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.2018480610000246,-3.5113957833442773,38.92324979320565
Teleostei,Atheriniformes,Melanotaeniidae,Rhadinocentrus,ornatus,0.6485147063265,0.0006485147063265,0.0006590731555555,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhadinocentrus ornatus,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.1880801710000553,-3.181066377074043,38.92324979320565
Teleostei,Atheriniformes,Melanotaeniidae,Rhadinocentrus,ornatus,0.6614487803598,0.0006614487803598,0.0007193901722222,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhadinocentrus ornatus,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.179503780000041,-3.1430354994877914,38.92324979320565
Teleostei,Atheriniformes,Melanotaeniidae,Rhadinocentrus,ornatus,0.723074999579,0.000723074999579,0.0006225776444444,W,25.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhadinocentrus ornatus,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.1408166540000515,-3.2058064780459685,38.92324979320565
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,0.5700000004298,0.0005700000004298,0.00033915,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.2441251440000354,-3.469608178598959,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,0.7800000005559,0.0007800000005559,0.0003033333333333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.1079053970000015,-3.5180798623986167,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,0.9300000009552,0.0009300000009552,0.00037975,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-3.0315170510000025,-3.420502217465176,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,1.3899999991867,0.0013899999991867,0.0004648777777777,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.856985200000014,-3.332661213591459,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,1.5800000001658,0.0015800000001658,0.0004731222222222,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.801342913000004,-3.325026652962165,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,1.8200000000625,0.0018200000000625,0.0004600555555555,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.7399286120000115,-3.337189720461171,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,1.9299999999654,0.0019299999999654,0.0005479055555555,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.714442691000012,-3.2612942959608637,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,2.9299999976109,0.0029299999976109,0.0008887666666666,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.533132380000011,-3.051212242044492,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,3.5900000034857,0.0035900000034857,0.0009353944444444,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.4449055510000037,-3.029005213809924,40.274047981413375
Teleostei,Perciformes,Gobiidae,Rhinogobiops,nicholsii,3.8000000033528,0.0038000000033528,0.0009753333333333,W,15.0,C,"J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",Rhinogobiops nicholsii,-5478.17471535787,6923.871952952772,-9.865091907143574,0.1482700901892264,9.646907502526232e-05,-2.420216403000005,-3.0108469329303853,40.274047981413375
